Run, Time Trad, Time ToA, Time First ASP, Time Second ASP, Plan Length Trad, Activity Length ToA, New Activity, Activity Name, Number Activities, Conditions Index, Goal,Goal Holds
108,0.81328,3.549605,3.549231,0,0,0,False,0,88,540,tidy_all(library),True
109,23.320329,29.099071,4.56354,24.534371,16,16,True,89,89,374,tidy_all(library),False
110,74.200208,4.389019,4.388388,0,13,13,False,75,89,50,tidy_all(library),False
111,4.697769,9.078552,3.635082,5.441521,20,20,True,90,90,298,tidy_all(library),False
112,7.585255,8.255044,8.254596,0,19,21,False,18,90,412,tidy_all(library),False
113,20.700246,5.26285,5.261865,0,15,15,False,62,90,527,tidy_all(library),False
114,0.883304,6.398054,6.39727,0,7,7,False,19,90,499,tidy_all(library),False
115,4.829068,8.690812,3.870745,4.819121,5,5,True,91,91,359,tidy_all(library),False
116,97.014256,7.786743,7.78626,0,10,10,False,12,91,384,tidy_all(library),False
117,0.800708,3.052491,3.052061,0,0,0,False,0,91,540,tidy_all(library),True
118,83.133259,91.572983,6.577382,84.994617,11,11,True,92,92,423,tidy_all(library),False
119,6.065082,9.12916,3.835343,5.292585,17,17,True,93,93,352,tidy_all(library),False
120,37.207566,36.114512,4.758053,31.355617,8,8,True,94,94,133,tidy_all(library),False
121,121.848552,120.48871,3.423059,117.06432,10,10,True,95,95,104,tidy_all(library),False
122,92.588199,99.763857,4.59101,95.171702,10,10,True,96,96,313,tidy_all(library),False
123,20.497235,10.813837,10.811998,0,11,11,False,37,96,538,tidy_all(library),False
124,28.696458,30.52558,6.15298,24.371494,18,18,True,97,97,195,tidy_all(library),False
125,76.582299,87.368679,4.458048,82.909637,11,11,True,98,98,473,tidy_all(library),False
126,61.592846,64.228922,4.98652,59.238429,12,12,True,99,99,281,tidy_all(library),False
127,28.426111,6.056782,6.0563,0,16,16,False,68,99,199,tidy_all(library),False
128,30.329688,37.495864,5.619845,31.874636,16,16,True,100,100,447,tidy_all(library),False
129,42.92434,49.984985,4.332756,45.651077,11,11,True,101,101,69,tidy_all(library),False
130,0.748624,7.477617,7.472894,0,6,6,False,53,101,392,tidy_all(library),False
131,18.752186,21.437533,4.832023,16.604509,16,16,True,102,102,553,tidy_all(library),False
132,43.386115,57.637502,4.595364,53.041258,14,14,True,103,103,441,tidy_all(library),False
133,30.976903,33.15695,3.817264,29.338792,14,14,True,105,105,265,tidy_all(library),False
134,0.662974,3.586586,2.950854,0.634229,8,8,True,106,106,31,tidy_all(library),False
135,0.56225,3.19805,2.730957,0.466247,4,4,True,107,107,120,tidy_all(library),False
